label,text
Measles,I am facing a high temperature that does not come down after taking paracetamol or ibuprofen.
Measles,I am having is coughing up blood.
Measles,I am experiencing drowsiness.
Measles,I am facing confusion.
Measles,I am having fits (convulsions).
Migraine,I am facing paralysis or weakness in one or both arms and/or one side of the face.
Migraine,I suffer from slurred or garbled speech.
Migraine,I am having a sudden agonising headache resulting in a blinding pain.
Migraine,"I am having headache along with a high temperature (fever), stiff neck, mental confusion, seizures, double vision and a rash."
Minor head injury,I am facing is unresponsive.
Minor head injury,I am facing cannot stay awake.
Minor head injury,I am experiencing has had a seizure (fit).
Minor head injury,I am facing has fallen from a height like 5 or more stairs.
Minor head injury,"I am having is having problems with their senses, like hearing loss or double vision."
Minor head injury,I feel has numbness or weakness in any part of their body.
Minor head injury,"I am experiencing is struggling to walk, balance, speak, write, or understand other people."
Minor head injury,"I suffer from hit their head with force, like being hit by a car."
Minor head injury,"I suffer from has a head wound with something inside it, like glass."
Minor head injury,"I feel has signs of damage to their skull, like a dent in their head."
Minor head injury,I am facing has severe neck pain or cannot move their head.
Miscarriage,"I suffer from have sharp, sudden and intense stomach pains."
Miscarriage,I am experiencing feel very dizzy or faint.
Miscarriage,I suffer from feel very sick.
Miscarriage,I suffer from look very pale.
Miscarriage,"I am having have vaginal bleeding or spotting, commonly after the pain has started."
Miscarriage,I suffer from have pain in your shoulder tip.
Miscarriage,I am facing have diarrhoea and are vomiting.
Motor neurone disease (MND),I suffer from you have early symptoms of MND.
Mouth ulcer,I am experiencing you have a mouth ulcer.
Multiple sclerosis (MS),I am experiencing you think you have symptoms of MS.
Mumps,I am having you think you or your child might have mumps.
Mumps,"I suffer from you’ve been in close contact with someone who has mumps and you’re pregnant, and haven’t been fully vaccinated."
Neck problems,"I am having you feel clumsiness in your hands, numbness, pins and needles or weakness that is worsening, in one or both arms."
Neck problems,I am experiencing you have problems with your balance or walking since your neck pain started.
Neck problems,I am facing if your neck pain is associated with a severe headache.
Nosebleed,I am experiencing the bleeding continues for longer than 20 minutes.
Nosebleed,I feel the bleeding is heavy and you’ve lost a lot of blood.
Nosebleed,I am having you’re having difficulty breathing.
Nosebleed,I suffer from you’re feeling weak or dizzy.
Nosebleed,I am experiencing you swallow a large amount of blood that makes you vomit.
Nosebleed,"I am experiencing the nosebleed developed after a serious injury, such as a car crash."
Obsessive compulsive disorder (OCD),I am experiencing you think you might have obsessive compulsive disorder OCD.
Obstructive sleep apnoea,"I am facing you think you might have OSA, especially if you’re very sleepy during the day."
Oral thrush in adults,"I suffer from white patches (plaques) in the mouth that can often be wiped off, leaving behind red areas that may bleed slightly."
Oral thrush in adults,I am having loss of taste or an unpleasant taste in the mouth.
Oral thrush in adults,I suffer from redness inside the mouth and throat.
Oral thrush in adults,I am having cracks at the corners of the mouth.
Oral thrush in adults,"I am experiencing a painful, burning sensation in the mouth."
Ovarian cyst,"I feel you have sudden, severe pelvic pain."
Pain in the ball of the foot,"I feel there’s been new, significant trauma within the last 7 days, for example a fall from height or direct blow to the foot."
Pain in the ball of the foot,I am having your foot is misshapen following a new injury.
Pain in the ball of the foot,I am having you can’t put any weight at all through your foot.
Pelvic organ prolapse,I suffer from a feeling of a bulge or something coming down the vagina.
Pelvic organ prolapse,"I suffer from a feeling of a bulge or something coming out the vagina, which sometimes needs pushed back up (you may be able to see this with a mirror)."
Pelvic organ prolapse,I feel discomfort during sex.
Pelvic organ prolapse,"I feel problems peeing – a slow stream, a feeling of not emptying your bladder fully, needing to go to the toilet a lot or leaking."
Peripheral neuropathy,"I am having pain, tingling or loss of sensation in the feet."
Peripheral neuropathy,I am having loss of balance or weakness.
Peripheral neuropathy,I suffer from a cut or ulcer on your foot that isn’t getting better.
PIMS,I am facing is feeling very weak or dizzy.
PIMS,I am having is very sleepy or confused.
PIMS,I feel has a rash and/or red eyes.
PIMS,I am having has severe or worsening abdominal pain.
Pleurisy,"I feel you have severe difficulty breathing – for example, you struggle to speak without pausing, gasping or choking."
Pleurisy,"I am facing you have pain when breathing in or coughing, particularly if you also have other symptoms, such as coughing up blood or leg swelling."
Pleurisy,"I feel you have severe chest pain in the middle of your chest that isn’t going away – it may feel like pressure, tightness or squeezing."
Pleurisy,"I suffer from you have pain that spreads to your arms, back, neck and jaw."
Pleurisy,I am having you feel more drowsy than usual or find it more difficult to wake up.
Pleurisy,"I am facing your lips or skin are turning pale, blue or grey – on brown or black skin this is easier to see on the palms of your hands."
Polymyalgia rheumatica,I am having a persistent and severe headache.
Polymyalgia rheumatica,I am facing jaw pain or cramping in your jaw muscles which is worse when you’re eating.
Polymyalgia rheumatica,I am experiencing pain in your tongue when chewing.
Psychosis,I am having someone has symptoms of psychosis and they need urgent treatment.
Scarlet fever,I feel do not get better in a week (after seeing a GP).
Scarlet fever,I am experiencing have scarlet fever and chickenpox at the same time.
Scarlet fever,I am facing are ill again weeks after scarlet fever got better – this can be a sign of a complication like rheumatic fever.
Scarlet fever,I feel are feeling unwell and have been in contact with someone who has scarlet fever.
Sciatica,I am facing loss of feeling/pins and needles between your inner thighs or genitals.
Sciatica,I am having numbness in or around your back passage or buttocks.
Sciatica,I am facing altered feeling when using toilet paper to wipe yourself.
Sciatica,I suffer from increasing difficulty when you try to urinate.
Sciatica,I am facing increasing difficulty when you try to stop or control your flow of urine.
Sciatica,I am facing loss of sensation when you pass urine.
Sciatica,I suffer from leaking urine or recent need to use pads.
Sciatica,I suffer from not knowing when your bladder is either full or empty.
Sciatica,I feel inability to stop a bowel movement or leaking.
Sciatica,I feel loss of sensation when you pass a bowel motion.
Sciatica,I am facing change in ability to achieve an erection or ejaculate.
Sciatica,I feel loss sensation in genitals during sexual intercourse.
Septic shock,I am facing low blood pressure (hypotension) that makes you feel dizzy when you stand up.
Septic shock,"I feel a change in your mental state, like confusion or disorientation."
Septic shock,I am experiencing diarrhoea.
Septic shock,I am having nausea and vomiting.
Septic shock,"I suffer from cold, clammy and pale skin."
Shingles,I am facing have a weakened immune system (the body’s natural defence system).
Shingles,I am having are under 18 years old.
Skin rashes in children,I am experiencing has a stiff neck.
Skin rashes in children,I am having is bothered by light.
Skin rashes in children,I am experiencing seems confused.
Skin rashes in children,I am having has a high temperature.
Skin rashes in children,"I suffer from has difficulty breathing (you may notice grunting noises or their tummy sucking under their ribs), breathlessness, or they’re breathing very fast."
